"Name","test_f1","entity_name","entity_removal_method","entity_removal_rate","entity_ratio","self_training_begin_step","seed","prior_loss_weight","overall_eer_weight","self_training_loss_weight","Runtime","State","Notes","User","Tags","Created","Sweep","adam_beta1","adam_beta2","adam_epsilon","cache_dir","confidence_test","config_name","data_cahce_index","data_dir","dataset","dev_file","dev_instances","device","do_eval","do_lower_case","do_predict","do_remove_entity","do_train","entity_ratio_margin","eval_all_checkpoints","evaluate_during_training","evaluation_method","false_positive_rate","fp16","fp16_opt_level","gradient_accumulation_steps","label_index","label_map.0","label_map.1","label_map.2","label_map.3","label_map.4","label_map.5","labels","learning_rate","load_big_file","load_weak","local_rank","logging_steps","max_grad_norm","max_seq_length","model_name_or_path","model_type","mt","mt_alpha1","mt_alpha2","mt_avg","mt_beta","mt_class","mt_lambda","mt_loss_type","mt_rampup","mt_updatefreq","n_gpu","no_cuda","not_record_to_csv","num_train_epochs","output_dir","overwrite_output_dir","per_gpu_eval_batch_size","per_gpu_train_batch_size","project_name","remove_labels_from_weak","rep_train_against_weak","save_steps","self_training_ensemble_label","self_training_hp_label","self_training_hp_label_category","self_training_label_mode","self_training_period","self_training_reinit","server_ip","server_port","shuffle_data","sweep_file","sweep_method","sweep_round","test_file","test_instances","tokenizer_name","train_file","train_instances","update_every_period","update_scheme","vat","vat_beta","vat_eps","vat_lambda","vat_loss_type","visible_device","vocab_dir","warmup_steps","weight_decay","whether_category_oriented","whether_self_training","write_examples_to_file","number_of_annotations","number_of_removal_annotations","number_of_removal_surfaceforms","best_dev_f1","best_dev_precision","best_dev_recall","dev_eval_loss","dev_f1","dev_precision","dev_recall","epoch","lr","student_loss","test_eval_loss","test_precision","test_recall","train_loss","training/_tags/B-Chemical_f1","training/_tags/B-Chemical_precision","training/_tags/B-Chemical_recall","training/_tags/B-Disease_f1","training/_tags/B-Disease_precision","training/_tags/B-Disease_recall","training/_tags/B-Gene_f1","training/_tags/B-Gene_precision","training/_tags/B-Gene_recall","training/_tags/I-Chemical_f1","training/_tags/I-Chemical_precision","training/_tags/I-Chemical_recall","training/_tags/I-Disease_f1","training/_tags/I-Disease_precision","training/_tags/I-Disease_recall","training/_tags/I-Gene_f1","training/_tags/I-Gene_precision","training/_tags/I-Gene_recall","training/_tags/L-Chemical_f1","training/_tags/L-Chemical_precision","training/_tags/L-Chemical_recall","training/_tags/L-Disease_f1","training/_tags/L-Disease_precision","training/_tags/L-Disease_recall","training/_tags/L-Gene_f1","training/_tags/L-Gene_precision","training/_tags/L-Gene_recall","training/_tags/O_f1","training/_tags/O_precision","training/_tags/O_recall","training/_tags/U-Chemical_f1","training/_tags/U-Chemical_precision","training/_tags/U-Chemical_recall","training/_tags/U-Disease_f1","training/_tags/U-Disease_precision","training/_tags/U-Disease_recall","training/_tags/U-Gene_f1","training/_tags/U-Gene_precision","training/_tags/U-Gene_recall","training/_tags/__f1","training/_tags/__precision","training/_tags/__recall","training/f1-measure-Disease","training/f1-measure-Gene","training/f1-measure-overall","training/loss/marginal_nll","training/loss/prior_er_margin","training/loss/self_training_loss","training/precision-Disease","training/precision-Gene","training/precision-overall","training/pred_entity_ratio","training/recall-Disease","training/recall-Gene","training/recall-overall","training/self_training_entity_ratio","validation_loss","training/f1-measure-Chemical","training/precision-Chemical","training/recall-Chemical","training/_tags/B-Species_f1","training/_tags/B-Species_precision","training/_tags/B-Species_recall","training/_tags/I-Species_f1","training/_tags/I-Species_precision","training/_tags/I-Species_recall","training/_tags/L-Species_f1","training/_tags/L-Species_precision","training/_tags/L-Species_recall","training/_tags/U-Species_f1","training/_tags/U-Species_precision","training/_tags/U-Species_recall","training/f1-measure-Species","training/precision-Species","training/recall-Species","training/_tags/B-CellLine_f1","training/_tags/B-CellLine_precision","training/_tags/B-CellLine_recall","training/_tags/I-CellLine_f1","training/_tags/I-CellLine_precision","training/_tags/I-CellLine_recall","training/_tags/L-CellLine_f1","training/_tags/L-CellLine_precision","training/_tags/L-CellLine_recall","training/_tags/U-CellLine_f1","training/_tags/U-CellLine_precision","training/_tags/U-CellLine_recall","training/f1-measure-CellLine","training/precision-CellLine","training/recall-CellLine"
"brisk-night-168","0.6357947434292867","Species","remove_surfaceforms_randomly","0.6","0.01","500","10","10","0.5","10","2654","finished","-","possible961","","2023-03-18T05:16:25.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Species","self","dev_BIOUL.txt","2555","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Species","I-Species","U-Species","L-Species","labels/Species.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/Species/remove_surfaceforms_randomly/0.6/begin500_period1000_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","7431","","train_BIOUL.txt","15195","false","update_all","0","1","0.001","1","logits","0","data/Species/pubmedbert-entity.vocab","0","0","false","false","false","5290","3145","301","0.6449787835926449","0.5221374045801527","0.843403205918619","3.3555916388977347","0.6391654812707445","0.5192604006163328","0.8310727496917386","10","0.00003947368421052632","0.21526077286790468","3.3311683909091645","0.5292891873118778","0.7959610027855153","0.114137441555569","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7564038038253784","0.6112422943115234","0.9919868111610411","","","","","","","","","","0","0","0","","","0.5659878218430974","1.076485411319218","0.07133624800041981","0.05579303531256133","","","0.4442256748048973","0.04793901210642967","","","0.7797046811184417","0.03854042611538408","3.3555916388977347","","","","0.6953319311141968","0.5532821416854858","0.935516595840454","0.7471958994865417","0.610647976398468","0.9623996019363404","0.6419866681098938","0.49596893787384033","0.9098564982414246","0.6023424863815308","0.4525858163833618","0.9002161622047424","0.5659878218430974","0.4442256748048973","0.7797046811184417","","","","","","","","","","","","","","",""
"sparkling-universe-253","0.6316353408634314","Gene","remove_surfaceforms_randomly","0.6","0.01","500","30","10","7","5","9920","finished","-","possible961","","2023-03-19T16:03:44.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Gene","self","dev_BIOUL.txt","12620","cuda:1","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Gene","I-Gene","U-Gene","L-Gene","labels/Gene.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","20","output/Gene/remove_surfaceforms_randomly/0.6/begin500_period1000_epoch20.0_LR5e-05_seed30","true","360","360","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","36662","","train_BIOUL.txt","74905","false","update_all","0","1","0.001","1","logits","1","data/Gene/pubmedbert-entity.vocab","0","0","false","false","false","82803","49187","6878","0.6312672974190643","0.5875516683639849","0.6820109867185871","12.203659978841982","0.608515255968339","0.5623856999587045","0.6628885334816772","5","0.000036842105263157895","1.2085666253783416","9.290465696507626","0.5966473379019505","0.6709824286832183","0.974237687511624","","","","","","","0.6979612112045288","0.5705817341804504","0.898560106754303","","","","","","","0.6689206957817078","0.5214982032775879","0.9325410723686218","","","","","","","0.6624852418899536","0.5363470911979675","0.8661978244781494","0.8287190198898315","0.722944974899292","0.9707493782043456","","","","","","","0.5477092862129211","0.4846467971801758","0.6296380162239075","0","0","0","","0.5926535633471064","0.5926535633471064","4.644792275742718","1.0446371668418546","0.07845132452169921","","0.5343109808533609","0.5343109808533609","0.12343939049951189","","0.6652990152910095","0.6652990152910095","0.09166959817451308","12.203659978841982","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"jolly-dragon-254","0.6278782259310771","Gene","remove_surfaceforms_randomly","0.6","0.01","500","0","10","7","5","10201","finished","-","possible961","","2023-03-19T16:03:44.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Gene","self","dev_BIOUL.txt","12620","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Gene","I-Gene","U-Gene","L-Gene","labels/Gene.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","20","output/Gene/remove_surfaceforms_randomly/0.6/begin500_period1000_epoch20.0_LR5e-05_seed0","true","360","360","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","36662","","train_BIOUL.txt","74905","false","update_all","0","1","0.001","1","logits","0","data/Gene/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.6211188011937265","0.5714786469591634","0.6802030456852792","13.30329916947368","0.5986049857683525","0.5440022740193292","0.6653918364508726","5","0.000035645933014354065","0.9631559016159804","10.78638165774988","0.5873448567829337","0.6744208105095919","0.8507836556225126","","","","","","","0.7127594351768494","0.5891368389129639","0.902040719985962","","","","","","","0.6890590190887451","0.5436831712722778","0.9405545592308044","","","","","","","0.6846104860305786","0.5626726150512695","0.8740214705467224","0.8528138399124146","0.7598836421966553","0.971640944480896","","","","","","","0.5973036289215088","0.5439425110816956","0.662273108959198","0","0","0","","0.5938740860591488","0.5938740860591488","4.842365538797866","1.0337710340059283","0.09444657676934512","","0.5374596952645887","0.5374596952645887","0.12528742284705988","","0.6635204259411543","0.6635204259411543","0.095093325665154","13.30329916947368","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"curious-glitter-191","0.605138444237897","Gene","remove_surfaceforms_randomly","0.6","0.01","500","10","10","7","5","9795","finished","-","possible961","","2023-03-18T16:28:21.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Gene","self","dev_BIOUL.txt","12620","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Gene","I-Gene","U-Gene","L-Gene","labels/Gene.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","20","output/Gene/remove_surfaceforms_randomly/0.6/begin500_period1000_epoch20.0_LR5e-05","true","360","360","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","36662","","train_BIOUL.txt","74905","false","update_all","0","1","0.001","1","logits","0","data/Gene/pubmedbert-entity.vocab","0","0","false","false","false","82803","49195","6853","0.6054616727608131","0.5752378567851778","0.6390376190807315","11.7334197754275","0.5935589341180317","0.5601703283139965","0.6311800292052013","5","0.000036842105263157895","1.2520535810023852","10.422259388888923","0.5862682319459267","0.6252638068815063","0.9792994424052324","","","","","","","0.70401930809021","0.5810501575469971","0.8930090069770813","","","","","","","0.688763439655304","0.5465831160545349","0.9309196472167968","","","","","","","0.6782205700874329","0.5571486353874207","0.8665210604667664","0.8380700349807739","0.7357062697410583","0.9735227823257446","","","","","","","0.5644732117652893","0.5159239172935486","0.6231088638305664","0","0","0","","0.5967390960606327","0.5967390960606327","4.43528945521907","0.9860806569123084","0.08799123332426823","","0.5481072467937723","0.5481072467937723","0.122871488359185","","0.6548411085221357","0.6548411085221357","0.09437570913705684","11.7334197754275","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"crisp-cloud-497","0.6037735849056604","CellLine","remove_surfaceforms_randomly","0.6","0.01","200","0","10","0.5","10","2811","finished","-","possible961","","2023-03-21T05:26:55.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_surfaceforms_randomly/0.6/begin200_period1000_epoch50.0_LR5e-05_seed0","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","0","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","2500","1485","568","0.6329787234042554","0.5265486725663717","0.7933333333333333","6.736366836159448","0.5796637309847879","0.4530663329161452","0.8044444444444444","13","0.00003607594936708861","0.18141191573812876","3.049758322568732","0.5015940488841658","0.7582329317269076","0.14344938494648207","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.92218416929245","0.8593353033065796","0.994951605796814","","","","","","","","","","0","0","0","","","0.6007839900969195","0.8951481464122244","0.028932089544706847","0.045464098722869745","","","0.4933920704845815","0.04469027269008568","","","0.7679324894514767","0.0379541347692156","6.736366836159448","","","","","","","","","","","","","","","","","","","0.7644857168197632","0.650842010974884","0.9262118935585022","0.827141284942627","0.7240924835205078","0.9643874764442444","0.7978569269180298","0.6913787126541138","0.9431028962135316","0.4270462393760681","0.3963666260242462","0.4628736674785614","0.6007839900969195","0.4933920704845815","0.7679324894514767"
"worldly-resonance-256","0.6026399040034908","Gene","remove_surfaceforms_randomly","0.6","0.01","500","40","10","7","5","9011","finished","-","possible961","","2023-03-19T16:03:44.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Gene","self","dev_BIOUL.txt","12620","cuda:3","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Gene","I-Gene","U-Gene","L-Gene","labels/Gene.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","20","output/Gene/remove_surfaceforms_randomly/0.6/begin500_period1000_epoch20.0_LR5e-05_seed40","true","360","360","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","36662","","train_BIOUL.txt","74905","false","update_all","0","1","0.001","1","logits","3","data/Gene/pubmedbert-entity.vocab","0","0","false","false","false","","","","0.5959280539595303","0.5408377260103157","0.6635143592239761","13.916961343790142","0.5882616630911593","0.5451632047477745","0.6387594743063765","5","0.000036842105263157895","1.037891744477015","12.628954279765646","0.5580314753833411","0.6549998814351095","1.0122063526034848","","","","","","","0.6977753043174744","0.5697634220123291","0.8999783992767334","","","","","","","0.6781575083732605","0.5291646122932434","0.9439337253570556","","","","","","","0.6727385520935059","0.5484620928764343","0.8698351979255676","0.8347381353378296","0.7330049276351929","0.9692612290382384","","","","","","","0.5553773641586304","0.499356746673584","0.625555694103241","0","0","0","","0.5784294076383442","0.5784294076383442","5.360957256645507","1.0752381543358005","0.0914166788500617","","0.5226987623215195","0.5226987623215195","0.12893133451055588","","0.6474624807413786","0.6474624807413786","0.09896686564328674","13.916961343790142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lyric-forest-253","0.6004908001757451","Gene","remove_surfaceforms_randomly","0.6","0.01","500","20","10","7","5","7263","finished","-","possible961","","2023-03-19T16:03:44.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Gene","self","dev_BIOUL.txt","12620","cuda:2","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-Gene","I-Gene","U-Gene","L-Gene","labels/Gene.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","20","output/Gene/remove_surfaceforms_randomly/0.6/begin500_period1000_epoch20.0_LR5e-05_seed20","true","360","360","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","36662","","train_BIOUL.txt","74905","false","update_all","0","1","0.001","1","logits","2","data/Gene/pubmedbert-entity.vocab","0","0","false","false","false","82803","49187","6790","0.5899559688394863","0.5293987621573828","0.6661567345803491","13.0568010678421","0.5865244173493365","0.5397066557587799","0.6422362839858147","4","0.000039234449760765554","1.095901278710993","10.719405668719231","0.5478043248738904","0.6643902207678263","0.9639518359611108","","","","","","","0.6741580963134766","0.5380030870437622","0.9025776386260986","","","","","","","0.6401687860488892","0.4859120547771454","0.9379186630249025","","","","","","","0.6544814109802246","0.5218159556388855","0.8776008486747742","0.7793769240379333","0.6512793898582458","0.9702020287513732","","","","","","","0.5212956666946411","0.4535941779613495","0.6127525568008423","0","0","0","","0.5787619387766365","0.5787619387766365","4.225437736851086","1.0579941507687662","0.09431069820447076","","0.5211576208517825","0.5211576208517825","0.12851194232421298","","0.6506828732487773","0.6506828732487773","0.09546235415683056","13.0568010678421","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"eager-armadillo-572","0.5876528829353524","CellLine","remove_annotations_randomly","0.6","0.01","200","0","10","0.5","10","3296","finished","-","possible961","","2023-03-21T17:54:35.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_annotations_randomly/0.6/begin200_period1000_epoch50.0_LR5e-05_seed0","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","0","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","2500","1500","967","0.6004882017900731","0.47368421052631576","0.82","4.850104861874973","0.5964912280701754","0.4651741293532338","0.8311111111111111","15","0.000034810126582278487","0.17972835884318158","3.1734139048948116","0.4609410689812699","0.8104417670682731","0.1309461906215908","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9284413456916808","0.8709036707878113","0.9941195249557496","","","","","","","","","","0","0","0","","","0.5654473198359842","1.0762594260597116","0.028801963806972163","0.06399134870943006","","","0.4347512270233856","0.04712181716969337","","","0.8085011185682327","0.03879975995143971","4.850104861874973","","","","","","","","","","","","","","","","","","","0.7685829401016235","0.651363730430603","0.9372501969337464","0.8034929633140564","0.6896425485610962","0.962366223335266","0.7856193780899048","0.6706397533416748","0.9481831192970276","0.7211277484893799","0.6621307730674744","0.7916666865348816","0.5654473198359842","0.4347512270233856","0.8085011185682327"
"polished-sunset-572","0.5530366638678981","CellLine","remove_annotations_randomly","0.6","0.01","200","40","10","0.5","10","3038","finished","-","possible961","","2023-03-21T17:54:35.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:1","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_annotations_randomly/0.6/begin200_period1000_epoch50.0_LR5e-05_seed40","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","1","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","2500","1500","958","0.5709779179810724","0.4425427872860635","0.8044444444444444","5.493953455702529","0.5364431486880467","0.3991323210412148","0.8177777777777778","13","0.00003607594936708861","0.1938467082623009","4.11561962782018","0.42439862542955326","0.793574297188755","0.19951030952110071","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.916696548461914","0.8508918881416321","0.9935325384140016","","","","","","","","","","0","0","0","","","0.5146170404832556","1.1559437704941642","0.03858395869747189","0.07312609644418167","","","0.38355242728496014","0.05220355557183198","","","0.7817510548523207","0.04345836008466921","5.493953455702529","","","","","","","","","","","","","","","","","","","0.7405784130096436","0.612524151802063","0.936326801776886","0.8028836250305176","0.6890950202941895","0.9616840481758118","0.7929350733757019","0.68259197473526","0.9458317160606384","0.4197021722793579","0.3177245855331421","0.618083655834198","0.5146170404832556","0.38355242728496014","0.7817510548523207"
"iconic-leaf-572","0.5519808561552778","CellLine","remove_annotations_randomly","0.6","0.01","200","20","10","0.5","10","2681","finished","-","possible961","","2023-03-21T17:54:35.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:3","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_annotations_randomly/0.6/begin200_period1000_epoch50.0_LR5e-05_seed20","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","3","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","2500","1500","942","0.5773353751914243","0.4404205607476635","0.8377777777777777","6.708139734649738","0.5315934065934067","0.38469184890656066","0.86","12","0.000037341772151898736","0.1802950244462309","3.877690685266374","0.41255961844197137","0.8337349397590361","0.24126352287599873","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9094494581222534","0.8388789892196655","0.9929839968681335","","","","","","","","","","0","0","0","","","0.5123113264202639","1.2554076715696918","0.041919046450146415","0.06183961050139649","","","0.3721498371335505","0.05355475189468611","","","0.8218368657675016","0.04572096166990054","6.708139734649738","","","","","","","","","","","","","","","","","","","0.7727508544921875","0.6505575776100159","0.9514628648757936","0.8076596260070801","0.6899799108505249","0.9737352728843688","0.7755908370018005","0.6503799557685852","0.9605075120925904","0.5988568067550659","0.4797952473163605","0.7965116500854492","0.5123113264202639","0.3721498371335505","0.8218368657675016"
"dashing-night-497","0.5466491458607096","CellLine","remove_surfaceforms_randomly","0.6","0.01","200","30","10","0.5","10","1979","finished","-","possible961","","2023-03-21T05:26:55.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:2","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_surfaceforms_randomly/0.6/begin200_period1000_epoch50.0_LR5e-05_seed30","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","2","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","2500","1485","536","0.5770609318996415","0.48348348348348347","0.7155555555555555","5.812898943314881","0.5241379310344828","0.4","0.76","10","0.00003987341772151899","0.21783386153983544","2.6309149219793366","0.462479155086159","0.668273092369478","0.24676460606861617","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8788202404975891","0.7868465781211853","0.9951411485671996","","","","","","","","","","0","0","0","","","0.5294308943088972","0.911389425687143","0.04863034071942557","0.058938728418443755","","","0.41189120809614166","0.05144184745155782","","","0.7408418657565415","0.04334214862392522","5.812898943314881","","","","","","","","","","","","","","","","","","","0.7702469825744629","0.6620322465896606","0.9207515716552734","0.8092427253723145","0.6985518932342529","0.961618423461914","0.7569897174835205","0.6333668231964111","0.940574586391449","0.4043196737766266","0.30067458748817444","0.6170072555541992","0.5294308943088972","0.41189120809614166","0.7408418657565415"
"olive-butterfly-494","0.5401822700911351","CellLine","remove_surfaceforms_randomly","0.6","0.01","200","10","10","0.5","10","3571","finished","-","possible961","","2023-03-21T04:27:16.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:0","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_surfaceforms_randomly/0.6/begin200_period1000_epoch50.0_LR5e-05_seed10","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","0","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","2500","1486","562","0.564945226917058","0.4359903381642512","0.8022222222222222","7.965911952414933","0.5443234836702956","0.41866028708133973","0.7777777777777778","16","0.00003354430379746836","0.14082342876285708","5.097637002090524","0.4116161616161616","0.7855421686746988","0.20879588234613328","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9319999814033508","0.8781415820121765","0.9928964972496032","","","","","","","","","","0","0","0","","","0.5134687968563747","1.425274981644287","0.02614160836334921","0.05652890500152404","","","0.3847435301410197","0.04850866671730437","","","0.7716394716394717","0.040935917268486","7.965911952414933","","","","","","","","","","","","","","","","","","","0.754266619682312","0.6289573907852173","0.9419305920600892","0.8305963277816772","0.7250381708145142","0.972128450870514","0.7830756902694702","0.6616372466087341","0.9591137766838074","0.4236281216144562","0.3958197236061096","0.4556390941143036","0.5134687968563747","0.3847435301410197","0.7716394716394717"
"drawn-mountain-497","0.5376282782212086","CellLine","remove_surfaceforms_randomly","0.6","0.01","200","40","10","0.5","10","2791","finished","-","possible961","","2023-03-21T05:26:55.000Z","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/CellLine","self","dev_BIOUL.txt","2001","cuda:1","false","false","false","false","true","0.05","false","true","seqeval","0","false","O1","1","1","_","O","B-CellLine","I-CellLine","U-CellLine","L-CellLine","labels/CellLine.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","output/CellLine/remove_surfaceforms_randomly/0.6/begin200_period1000_epoch50.0_LR5e-05_seed40","true","160","160","BOND_coca_partial14","false","1","10000","0","-1","-1","hard","1000","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","6146","","train_BIOUL.txt","12592","false","update_all","0","1","0.001","1","logits","1","data/CellLine/pubmedbert-entity.vocab","0","0","false","false","false","2500","1485","563","0.5508406725380305","0.4305381727158949","0.7644444444444445","6.031012510579386","0.529108327192336","0.3958103638368247","0.7977777777777778","13","0.00003607594936708861","0.19531665260876252","4.0051724828572155","0.4167034909412285","0.757429718875502","0.1897171861926375","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9189184308052064","0.8553574085235596","0.9926841259002686","","","","","","","","","","0","0","0","","","0.5052517815528627","1.303595336051221","0.04357075301908006","0.06304891524345378","","","0.3716031596204481","0.05362933737469671","","","0.7890295358649789","0.045515042395062655","6.031012510579386","","","","","","","","","","","","","","","","","","","0.7485897541046143","0.6240018606185913","0.9353392124176024","0.8122916221618652","0.6995627284049988","0.9683302640914916","0.791701078414917","0.6777308583259583","0.9517520070075988","0.43110623955726624","0.32167375087738037","0.6533864736557007","0.5052517815528627","0.3716031596204481","0.7890295358649789"
